"uniqueID","StudyID_IDALL","Authors","Year","Title","Citation","Unit_analysis","Study_design","Case_countries","Continent","Worldbank_national_income_group","Synthetic_fertiliser_category","Water_source","Yield","Recoded_aspect_of_yield","Freshwater","Fuelwood","Fiber","Biochemicals","Genetic_resources","Climate_regulation","Disease_regulation","Pest_regulation","Water_regulation","Water_purification","Pollination","Soil_formation","Nutrient_cycling","Primary_production","Biodiversity_composition_spp_occurrence_abundance","Biodiversity_structure_habitat","Biodiversity_functions_processes_soil_organic_carbon","Recoded_spect_of_function","Profit","Financial_security","Physical_capital","Savings_labour_cost","Natural_capital","Health","Education","Social_cultural_relations","Food_security","Employment","Justice","Property_rights","Combined_ecological_social_outcome"
182,742,"Mohan, H.M., Chittapur, B.M., Hiremath, S.M",2013,"EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION","Mohan, H. M., Chittapur, B. M., & Hiremath, S. M. (2013). EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION. Legume Research, 36(4), 338-343.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",1.34362549800797,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24126984126984,0.987526454778716,NA,NA,NA,NA,1.37145150931278,1.14882506527415,NA,NA,1.66,1.22736842105263,NA,NA,NA,NA,NA,NA,"Win-Win"
183,742,"Mohan, H.M., Chittapur, B.M., Hiremath, S.M",2013,"EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION","Mohan, H. M., Chittapur, B. M., & Hiremath, S. M. (2013). EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION. Legume Research, 36(4), 338-343.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",1.68193891102258,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23174603174603,0.985709737231472,NA,NA,NA,NA,1.75035324341683,1.2845953002611,NA,NA,1.695,1.26,NA,NA,NA,NA,NA,NA,"Win-Win"
184,742,"Mohan, H.M., Chittapur, B.M., Hiremath, S.M",2013,"EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION","Mohan, H. M., Chittapur, B. M., & Hiremath, S. M. (2013). EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION. Legume Research, 36(4), 338-343.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",1.34783089862771,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51111111111111,0.992583297435993,NA,NA,NA,NA,1.35,1.08616187989556,NA,NA,1.695,1.7,NA,NA,NA,NA,NA,NA,"Win-Win"
203,418,"Nel A.A., Purchase J.L., Barnard A.",2003,"Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State","Nel, A. A., Purchase, J. L., & Barnard, A. (2013). Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State. South African Journal of Plant and Soil, 20(2), 81-86. doi:10.1080/02571862.2003.10634913","Field","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",1.97969807391983,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04444444444444,NA,NA,NA,NA,NA,NA,1.05128205128205,NA,NA,NA,1.17796610169492,NA,NA,NA,NA,NA,NA,"Win-Win"
204,418,"Nel A.A., Purchase J.L., Barnard A.",2003,"Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State","Nel, A. A., Purchase, J. L., & Barnard, A. (2013). Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State. South African Journal of Plant and Soil, 20(2), 81-86. doi:10.1080/02571862.2003.10634913","Field","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",1.51863882443929,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938888888888889,NA,NA,NA,NA,NA,NA,0.897435897435897,NA,NA,NA,1.17796610169492,NA,NA,NA,NA,NA,NA,"Mix-Mix"
205,418,"Nel A.A., Purchase J.L., Barnard A.",2003,"Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State","Nel, A. A., Purchase, J. L., & Barnard, A. (2013). Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State. South African Journal of Plant and Soil, 20(2), 81-86. doi:10.1080/02571862.2003.10634913","Field","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",1.57284330985915,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01324503311258,NA,NA,NA,NA,NA,NA,1.10869565217391,NA,NA,NA,1.07228915662651,NA,NA,NA,NA,NA,NA,"Win-Win"
297,540,"Sharma K.C.",2018,"Inter/mixed cropping of lentil (Lens culinaris) in late-sown wheat (Triticum aestivum) for higher productivity and profitability of wheat in vertisols of central india","Sharma, K. C. (2018). Inter/mixed cropping of lentil (Lens culinaris) in late-sown wheat (Triticum aestivum) for higher productivity and profitability of wheat in vertisols of central india. Indian Journal of Agronomy, 63(1), 32-38.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",0.98635824,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0366972,1,NA,NA,NA,NA,0.9597141,NA,NA,NA,1.0066667,1.0381294,NA,NA,NA,NA,NA,NA,"Mix-Mix"
298,540,"Sharma K.C.",2018,"Inter/mixed cropping of lentil (Lens culinaris) in late-sown wheat (Triticum aestivum) for higher productivity and profitability of wheat in vertisols of central india","Sharma, K. C. (2018). Inter/mixed cropping of lentil (Lens culinaris) in late-sown wheat (Triticum aestivum) for higher productivity and profitability of wheat in vertisols of central india. Indian Journal of Agronomy, 63(1), 32-38.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",0.94439502,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.029489,1,NA,NA,NA,NA,0.9132554,NA,NA,NA,1,1.037232,NA,NA,NA,NA,NA,NA,"Mix-Mix"
320,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199107","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0.74508459,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1.434316354,NA,NA,NA,NA,1.3,NA,NA,0.6785714,NA,NA,NA,"Mix-Mix"
321,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199108","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0.85162323,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.514745308,NA,NA,NA,NA,1,NA,NA,0.5357143,NA,NA,NA,"Mix-Mix"
322,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199109","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0.963877,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,1,NA,NA,NA,NA,1.7,NA,NA,1.1785714,NA,NA,NA,"Mix-Mix"
323,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199110","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0.89379653,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4444444,2.0243902,NA,NA,1,"Carbon",1.82111437,NA,NA,NA,NA,1.55,NA,NA,1.3333333,NA,NA,NA,"Mix-Win"
324,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199111","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0.84019851,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0555556,2.097561,NA,NA,1.0547945,"Carbon",0.944281525,NA,NA,NA,NA,1,NA,NA,1.0555556,NA,NA,NA,"Mix-Mix"
325,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199112","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",1.10245265,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2.850241546,NA,NA,NA,NA,1.5,NA,NA,1.3584906,NA,NA,NA,"Mix-Win"
326,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199113","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",1.04004967,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,0.9242424,"Carbon",1.618357488,NA,NA,NA,NA,1.25,NA,NA,0.9622642,NA,NA,NA,"Mix-Mix"
327,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199114","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0.931698,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2.323671498,NA,NA,NA,NA,1.3,NA,NA,1,NA,NA,NA,"Mix-Mix"
346,618,"Thomas G.A., Dalal R.C., Weston E.J., King A.J., Holmes C.J., Orange D.N., Lehane K.J.",2011,"Crop rotations for sustainable grain production on a vertisol in the semi-arid subtropics","Thomas, G. A., Dalal, R. C., Weston, E. J., King, A. J., Holmes, C. J., Orange, D. N., & Lehane, K. J. (2010). Crop Rotations for Sustainable Grain Production on a Vertisol in the Semi-Arid Subtropics. Journal of Sustainable Agriculture, 35(1), 2-26. doi:10.1080/10440046.2011.530195","Plot","Experiment (on farm)","Australia","Australia","HIC","Synthetic - below threshold","rainfed",1.16259274,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1.111509,NA,NA,NA,NA,NA,2.376328502,NA,NA,NA,1.1608008,1.0374326,NA,NA,NA,NA,NA,NA,"Mix-Win"
358,647,"Wade M.K., Sanchez P.A.",1984,"Productive potential of an annual intercropping scheme in the Amazon","Wade, M. K., & Sanchez, P. A. (1984). Productive potential of an annual intercropping scheme in the Amazon. Field Crops Research, 9(C), 253-263. doi:10.1016/0378-4290(84)90030-4","Plot","Experiment (on farm)","Peru","South America","UMIC","Synthetic - below threshold","rainfed",0.69510645,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78077684684685,NA,NA,NA,1.25,1.680919328,NA,NA,NA,NA,NA,NA,"Mix-Win"
369,711,"Zentner RP, Campbell CA, Selles F, et al",2007,"Economics of spring wheat production systems using conventional tillage management in the Brown soil zone - Revisited","Zentner, R. P., Wall, D. D., Nagy, C. N., Smith, E. G., Young, D. L., Miller, P. R., . . . Derksen, D. A. (2002). Economics of crop diversification and soil tillage opportunities in the Canadian prairies. Agronomy Journal, 94(2), 216-230. doi:10.2134/agronj2002.0220","Plot","Experiment (research station)","Canada","North America","HIC","Synthetic - below threshold","rainfed",1.61868131868132,"Equivalent_cumulative_yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89795918367347,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,"Win-Mix"
